word	context	positions	gold_sense_id	predict_sense_id
part	The bacteria not only detoxify the fish wastes but convert the ammonia in them to nitrites and nitrates, which are used to fertilize algae in another part of the pond.	150-154	0	0
chef	I put some oysters back and got a frown from the Malay chef.	55-59	0	0
chef	When I get to a hotel that I ' m going to be in for more than a day or two, I go to the kitchen and introduce myself to the chef and then send him a bottle of Scotch or really fine brandy, and I ask him what he ' s got that ' s especially good.	124-128	0	0
chef	"Now we have five sous chefs who all are responsible for running chunks of the kitchen, and I work running the sous chefs and pulling them together. """	22-27	0	0
chef	Top honors went to the male chefs, who had undergone long classical training either as apprentices or in professional schools, and who were celebrated for their creativity and inventiveness with new dishes.	28-33	0	0
chef	Because my next-door neighbor, Obax Geeddi Abtidoon, a rich and beautiful Somalian who wanted to be a chef but was getting her degree in polar studies when she wasn't cooking curry and making sliced carrot salad for everyone on the floor, had given me the ginger beer starter and how could I be so rude as to throw it out?	102-106	0	0
chef	"Fat makes burgers juicy, "" says Jamie Purviance, author and chef for Weber Grills. """	60-64	0	0
chef	Now, Bocuse knows all this, and he is one of the most brilliant chefs in France.	64-69	0	0
chef	Chef Andrew O'Connell of The Trellis in Williamsburg, Va., says every single dessert on the restaurant's menu has some chocolate in it, with the big killer best-seller the Death By Chocolate seven-layer cake that is such a pain to make that if you followed the recipe they cheerfully provide	0-4	0	0
chef	Jean-Paul had thrown together the food, though he rarely cooked at home: he was a chef now, in his father's restaurant.	82-86	0	0
chef	Smart chefs will use chicken broth instead of butter, but at Mom's table, smart doesn't always cut it.	6-11	0	0
chef	"he says, "" how many chefs say for their last great feast they would like things on the order of tripe a la mode de Caen, cassoulet, and breaded pig's feet?"	20-25	0	0
chef	The chefs, in their white hats and full-length aprons, looked up from their cauldrons.	4-9	0	0
chef	A traditional recipe is given in chapter 4, but, as noted there, different herbs and vegetables can be used, depending on the type of fish being prepared, the region, and the whim of the chef.	187-191	0	0
chef	Chefs are exceedingly difficult to translate because they are imprecise about amounts and, since they are speaking to fellow professionals, they may leave out whole operations.	0-5	0	0
chef	But as long as you're checking with the chef MAITRE D ' I'll ask.	40-44	0	0
chef	", as long as they're nicely dressed, "" says Kelly, 29, a flame-haired Brooklyn pastry chef."	86-90	0	0
chef	The following delectable recipes have been gathered mostly from top restaurant chefs and adapted for the home cook.	79-84	0	0
chef	CHEF JOHN MEYER John Meyer is chef and owner of the Retreat Restaurant in Chicago.	30-34	0	0
chef	Chef Julia Child often brings along a roast lamb sandwich from home.	0-4	0	0
chef	Workers at Wired magazine in San Francisco used to whip up tofu dishes in a dingy pantry until chef Philip Ferrato was brought in to offer dishes such as gazpacho with organic heirloom tomatoes.	95-99	0	0
chef	"by some of the best-known chefs in America. """	26-31	0	0
chef	He had a closet full of expensive clothes, but right now he wore a pair of houndstooth check pants with frayed cuffs, a white chef jacket, and a New Orleans Saints baseball cap.	126-130	0	1
chef	"the kitchen when chefs would let him get away with it. """	17-22	0	0
chef	"The meaning was pretty clear, but Newsweek spelled it out, saying that the chef "" routinely expresses contempt for women in the kitchen."	75-79	0	0
chef	"When chef Lydia Shire of Biba restaurant in Boston first worked in a French kitchen, she got a crash course in preparing internal organs. """	5-9	0	0
chef	Then there are the five maids, two live-in nannies, a chef and two drivers.	54-58	0	0
chef	Thousands of chefs have already announced that they will not use any biotech foods that enter the marketplace, even though they've never tasted these foods or learned how they were developed.	13-18	0	0
chef	helicopter, the yacht with a crew of 14, the personal chef, the Rolls-Royces, the thing Maxwell really values most is time.	54-58	0	0
chef	He is an executive chef, certified by the American Culinary Federation, and he serves on the board of trustees of the American Culinary Federation Educational Institute.	19-23	0	0
chef	"He's a great chef, "" Emeric said."	13-17	0	0
chef	But no worries: Rocco DiSpirito, executive chef at Union Pacific and star of NEC's The Restaurant, had a papparadelle	43-47	0	0
chef	Anyhow, the Crillon chef's nose is out of joint.	20-24	0	1
chef	Elsewhere in the clean, spacious kitchen, chefs corked the duck bottoms with long wooden stoppers, filled the birds with boiling water and leave them out to dry.	42-47	0	0
chef	In Decatur, Ala.. Roy Bu chef closed his cash register at his restaurant on Saturday and discovered a $10 shortage.	25-29	0	0
chef	She was getting pretty tired of the instant macaroni-and-cheese suppers she'd been fixing herself, with an occasional chicken potpie or can of Chef Boyardee ravioli thrown in to break the monotony.	143-147	0	1
chef	If you had lived here as long as I have, you would know that the Chinese and Malaysian chefs at this place can not cook anything that is not Chinese or Malaysian.	87-92	0	0
chef	"Then a swinging door slammed open in the adjacent dining room and a tall, villainous looking Italian in a soiled chef's cap barged in. """	113-117	0	1
chef	Initial browning also offers the chef the opportunity to flour the meat, which will help bind the finished liquid without giving it a floury taste.	33-37	0	0
chef	Her chef, Huy Tran, was born in Vietnam.	4-8	0	0
chef	"On the other hand, you never know what's in a chef's salad when you deal with this chef. """	83-87	0	0
chef	Mr. Bouterin, the chef and owner of Bouterin restaurant on East 59th Street, puts a boned shoulder of lamb with vegetables, wine and stock in the oven, hangs a DO NOT DISTURB sign on the oven door and leaves the lamb alone for seven hours.	18-22	0	0
chef	"According to executive chef David Berry, Britain's best organic suppliers are found in Devon, so the menu is based on local produce and includes dishes like a tian of Teignmouth lobster with caviar crme frache, moorland game terrine with tomato compote and a comforting "" adult nursery dish of the day "" (cottage pic, for example)."	23-27	0	0
chef	She read and waited for lunch, delicate pasta dishes and risotti, salads and souffles the chefs rustled up for the scholars, their spouses, and lovers.	90-95	0	0
chef	wild mushroom is much sought after by chefs for its smoky, earthy flavor.	38-43	0	0
chef	We'll even bet that the upcoming arrival of new head chef won't disrupt a detail at Jilly's.	53-57	0	0
chef	There's even a formal dining room with waiters and chefs on hand for executive banquets, just like in Dallas.	51-56	0	0
chef	"At the end of the cooking lesson, Jones says to the chef: "" The most important question for you, Dave, is this: What are you doing for the next six months?"	52-56	0	0
